Course	Room	Teacher	Time	Students
007107	PK278	0031568	126	0992186 1005427 1018252 1018301 1019674 1059677 1067748 1077416 1078390 1078648 1080149 1081006 1088690 1143717 1170848 3085644 
011063	CARP13	3195964	242	0992186 1018857 1056970 1064148 1068383 1081006 1084321 1143717 1146782 3073384 3088651 3106525 3107993 
007026	PK354	3198619	8	0993790 1018183 1018857 1020370 1025569 1032929 1068383 1131189 1149344 3076489 3085644 3087352 3088651 3094695 3096693 3098354 3105511 3196629 
008820	PK264	0031572	5	0993790 1018252 1018857 1047318 1078508 1080149 1080398 1080653 1146215 1160158 3074891 3075745 3085521 3188275 
002412	PK328	1051497	8	0998351 1023494 1039943 1055640 1083430 1086710 1086927 3073300 3073692 3074001 3097347 3100628 3195980 
011326	RCSEM	1051497	240	0998351 1019827 1039943 1046086 1056270 1056910 1065945 1086710 1097648 1141167 3070090 3195980 
003007	EHSEM	0222805	239	1000355 1026650 1032929 1056722 1067334 1078836 1158208 1163417 1167714 1170703 3073004 3073146 3073169 3073666 3074930 3079376 3085509 3085986 3087352 3092972 3095842 3096962 3104386 
004888	PK337	0053518	8	1001351 1018271 1020727 1029210 1041981 1056217 1056270 1064385 1084017 
001845	PK227	0123161	8	1001613 1036442 1057261 1058180 1076783 1081006 1095157 1143290 1163860 3068712 3073507 3074792 3096592 3099359 3106835 
001852	TH104	0409956	240	1001613 1021867 1038420 1055290 1159063 
008774	PK278	0899465	238	1001613 1025623 1037541 1056024 1087490 1102354 1105086 1141167 1170567 3073692 3092972 3094908 3095630 3103445 3105820 3224993 
002469	PK232	0697660	239	1001806 1023494 1058242 1066007 1083430 1084017 
004807	CARP13	3092667	8	1001894 1066982 1084321 1169369 1171002 3070090 3100762 3106769 3129360 3160149 3198776 3219743 3314231 
004072	TH3F	0031578	239	1001905 1039831 1065646 1076923 1099059 3104731 
009359	ROSTUD	0031386	241	1001905 1047318 1146370 
011296	TH111	0468281	238	1001905 1004225 1040045 1057004 
005243	PK337	3310303	242	1002036 1025533 1034578 1170370 3073357 3085083 3085986 3212073 3224227 
007375	TAYF	3310805	10	1002036 1025508 1060299 1064790 1065732 1076246 1084363 1102030 1122784 1124785 1143723 1146782 1149344 1163278 1167714 1169360 1169369 1169382 3064977 3074734 3074930 3076930 3086015 3088812 3092360 3097903 3104770 3133028 
003451	TH111	0599596	241	1002241 1018271 1078390 1093044 1124785 1142212 1158026 1162293 3070017 3074965 3075163 3088117 3089566 3089824 3099359 3103826 3107254 
011305	PK264	0751777	6	1002241 1003389 1018174 1040868 1056012 1065196 1076437 1077683 1100338 3081669 3085728 3088090 3103807 3198356 
006026	PK349	0207327	242	1003389 1006744 1029787 1040045 1046439 1066431 1067251 1067297 1067460 1076009 1077161 1078646 1078896 1078921 1083430 1086867 1100383 1117264 1134015 1149270 1164190 1171002 3073143 3073568 3074936 3077033 3078073 3085504 3085521 3085810 3086747 3092880 3094722 3099468 3102832 3103826 3112294 3127208 3217527 3219871 3224993 3225012 3225022 
001892	PK200	0814748	239	1003644 1038420 1067933 
005741	GOCOM	0855349	242	1003644 1056203 1064385 1064605 1076854 1096113 3088978 
011295	CARP13	3208554	5	1003644 1006744 1045379 1056688 1066309 1082842 1088636 1095157 1143290 1160614 3073507 3099957 
001864	PK300	0031557	241	1004225 1020150 1029737 1041559 1082315 1085106 1143723 1150965 3072484 
007372	TAYF	0162977	7	1004324 1006438 1053105 1056970 1079363 1084187 1088558 1090564 1096470 1102030 1142309 1169331 3074711 3074792 3075163 3077623 3079862 3085728 3086583 3087720 3089009 3089566 3092360 3097953 3099590 3100989 3102868 3106953 
003006	TH111	0492580	5	1005059 1008967 1036027 1064780 1065781 1067334 1068383 1081249 1131602 1150720 3073568 3077064 3077336 3080612 3100989 3107966 3107993 
009263	PK337	3196642	238	1005199 1056096 1088636 1142212 3086698 3088352 3102057 
011392	PK227	3310794	16	1005412 1026650 1066431 1081006 1112377 1149565 1170703 1170848 3076190 3081368 3085504 3087720 3088652 3099359 3099468 
006500	PK229	0777265	8	1005451 1056024 1076238 1076299 1088214 1163897 3072910 3076618 3078465 3080794 3088090 3089276 3090785 3091931 3095526 3097462 3100359 3104386 3104587 3110771 3112797 3114802 3125605 3128777 3129544 3132900 3159218 3166052 3172803 3183035 3199401 3212786 3221418 3221487 3222477 3222819 3223362 3224773 3224950 3224991 3225371 
004359	PK227	0847593	126	1009729 1025845 1063875 1171002 3072397 3088090 3089081 3092999 3094287 3098796 3100927 3153098 3196371 3212222 3219051 
011194	ROSTUD	3212821	5	1010175 1010750 1059654 1084363 3198211 
001894	RCCON	0123161	238	1010643 1029737 1078921 1079771 
003500	DAL112	3194193	126	1010643 1057004 1077065 1077683 1078646 1088972 1170757 3069991 3072447 3076930 3096011 
001196	PK259	1051497	241	1010741 1055078 3219221 
001460	DAL112	3098022	239	1010741 1025845 1057779 1082919 1083627 1140609 1166163 1172355 3090519 3100678 3103933 
006023	PK338	0301909	238	1010741 1021867 1044561 1095349 1095814 1101031 1136830 1149565 1161482 1163326 1163417 1169386 1170001 1170021 1170848 3065039 3070536 3072890 3074930 3075759 3075829 3076022 3076489 3077623 3085513 3087347 3087433 3088124 3088988 3092969 3094033 3095387 3095725 3098796 3100678 3100824 3101841 3104067 3104899 3105895 3106525 3106762 3107001 3107323 3107589 3107993 3108046 3111592 3112067 3112448 3113444 3113981 3118205 3125668 3129160 3130435 3133451 3134217 3134309 3149956 3156597 3158316 3158421 3159218 3160150 3160245 3162638 3163273 3166052 3180674 3180861 3182934 3184743 3184966 3186688 3188399 3192700 3192954 3193198 3197293 3197712 3198788 3198863 3199006 3199401 3199412 3200235 3200739 3200866 3201354 3201574 3201900 3202451 3205483 3211821 
011328	PEMSTD	1051497	242	1010741 1142212 
001185	EHIII	0123161	240	1011104 1059677 1088882 1115477 1129814 1140609 1160614 1170757 3071094 3072293 3086747 3098796 3105612 
007070	EHIII	3195964	238	1013071 1056203 1056738 1056815 1056970 1059677 1064148 1067382 1077257 1158208 
002569	PK354	0564741	238	1017339 1142227 1171297 3076211 3077471 3105046 
002162	PK354	0168378	239	1017444 1059572 1068371 1076009 1079366 1101406 1116854 1119989 1134358 1158007 3064940 3068712 3070406 3070438 3078073 3093770 3099165 3107980 
002182	CARP15	0428815	238	1017444 1038671 1065142 1068371 1076009 1079366 
001843	GIL210	3092564	13	1017492 1017832 1025533 1064752 1067460 1067933 1068549 1076238 1080303 1082315 1150699 1162008 3073357 3073525 3076576 3080595 3091695 3092072 3092431 3095625 3098796 3099448 3100835 3104489 
005180	GOA	0056990	10	1017492 1027597 1041140 1076274 1078921 1098099 1141220 1163855 1165573 1170370 3072397 3075371 3076618 3093818 3095009 3103445 3106074 3110771 3128777 3160366 3197293 3198211 3198263 3205483 3217421 
006848	PK264	0750235	242	1017492 1017832 1076877 1088120 3098799 3102599 3107001 3133451 3153272 3163273 3176913 3183035 3201574 3225121 
011303	TAYSEM	3194193	241	1018174 1042335 1056012 1058421 1080398 1084462 1095349 1126639 1157688 
007365	TH110	0031522	16	1018183 1021867 1037291 1056857 1083594 1100625 1163326 1163391 1163897 1169382 1170479 3080612 3085644 3088090 3090066 3090266 3092880 3095050 3095335 3095625 3095630 3097347 3099448 3100182 3100989 3101841 3104653 3104660 3104770 3107254 3109485 3112448 3112870 3128188 3129360 3133386 3134309 3144208 3149956 3156597 3173458 3198356 3198769 3202451 3202466 3203637 3211731 3213069 3218455 3218584 3219743 3220362 3220795 3222659 3223591 3224418 3224484 3224986 3224993 3225182 3225612 3227006 
011323	PK232	3198619	238	1018183 1078896 
004885	TH111	0672202	240	1018271 1047339 1056217 1064385 1084462 3069337 3092969 
011302	CARP17	3194193	238	1018271 1056217 3090362 
005161	PK128	0031582	241	1018301 1025379 1044157 3076022 
001181	CARP13	0031471	238	1018817 1018857 1055078 1058058 1065781 1077003 1101350 1137955 3073146 3200015 
001757	RCSEM	0254474	239	1019006 3074936 3097903 3102974 
004065	PK300	3244352	16	1019006 1041981 1078896 1078921 1081952 1085106 1143639 3076896 3107658 
005722	CARP25	0984701	126	1019025 1058223 1078198 1088636 3087493 3098747 3105170 3106068 3126626 3127208 3128188 3134461 3153272 3153273 3160884 3168968 3202052 3211857 3212786 3213069 3217527 3218584 3218974 3220980 3224773 3224949 3225713 
011304	TAYG	3092941	238	1019212 1053370 1067241 1079444 1084363 1085061 1088972 1096113 1122905 1146215 1165961 1169331 3069991 3074289 3077033 3089298 3089824 3091931 3103826 3107963 
008485	CAN314	0031553	239	1020150 1050781 1064270 1082799 1098099 1144234 
008488	CAN314	0031553	240	1020150 1050781 1064270 1082799 1098099 1144234 
