Course	Room	Teacher	Time	Students
006035	BYC239	3452833	38	3212483 3236337 3257419 3331071 3338017 3366745 3425364 3425755 3430706 3433829 3437511 
002367	PK180	3208421	49	3213028 3222677 3322585 3330298 3337390 3375629 3405427 3414016 3414811 3415769 3415870 3424594 3429834 3431535 3433501 3435722 3436683 3438084 3438100 3438102 3438441 3438842 3439356 3439511 3440409 3441177 3442432 3443516 3451664 3454494 3455093 3455297 3458250 3458452 3458533 3460770 3462512 3463126 
007010	DAL212A	0162976	54	3213028 3227361 3245617 3253100 3264954 3337950 3396208 3404693 3412864 3414124 3414843 3415489 3416424 3417717 3426556 3431448 3432243 3434124 3435628 3437295 3437827 3438473 3440024 
012326	RCSEM	3420576	19	3213028 3259524 3323354 3329409 3331179 3372100 3390220 3412755 3431828 3435628 3437591 3437827 
001151	CARP21	0031388	49	3217410 3223347 3228510 3323512 3330767 3340287 3340324 3343167 3350298 3375323 3380465 3382205 3397807 3405145 3405153 3405451 3412725 3413980 3415849 3416203 3416375 3418120 3422289 3423839 3424520 3427674 3431158 3431740 3432398 3434079 3434428 3436212 3438442 3438472 3439280 3439475 3439558 3443283 3446832 3453218 3454226 3455043 3455058 3455291 3455690 3456313 3458176 3458957 3459523 3459980 3460235 3461498 3461933 3462293 3462417 3462849 3463526 3482396 
012895	BYC106	0428011	49	3217450 3244115 3271598 3314270 3316273 3318430 3337781 3339074 3381424 3381824 3388921 3405248 3411159 
001204	PK337	3447549	14	3217451 3228659 3245617 3310035 3311586 3339061 3339315 3340838 3358339 3413255 3430953 3431158 3434428 3459645 
011844	BYC239	0031471	48	3217451 3251757 3255465 3354445 3396460 3398117 3405619 3417000 3417073 3417355 3425356 
012819	DAL25	3195964	26	3217598 3224179 3263732 3278685 3283549 3310035 3329662 3337915 3337955 3338668 3396208 3405604 3412835 3413441 3416658 3438589 
001551	RCSEM	0031756	54	3218585 3227297 3257109 3404341 3412261 3415852 3431080 3434468 3435692 3438669 3439899 
004022	TH111	0770587	48	3218585 3331186 3337246 3369702 3401311 3435183 
012355	PEMSTD	0031756	10	3218585 3352054 3369591 3461882 
003277	DAL6	0675005	54	3218733 3259890 3304629 3314546 
004725	PK100	3092941	26	3219120 3314570 3326954 3331179 3365419 3396036 3396206 3397807 3404828 3411018 3429524 3430944 3435627 3438465 
